"CN","PLT_CN","INVYR","STATECD","COUNTYCD","PLOT","SUBP","MEASYEAR","SOILSPCT","COMPCPCT","TYPRTDCD","TYPCMPCD","TYPAREACD","TYPOTHRCD","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE"
"885630010901","10344051010901",2003,41,19,89571,4,2003,5,0,,,,,"",2008-05-14,"10497","",,""
"885665010901","10345053010901",2003,41,23,70921,1,2003,5,0,,,,,"",2008-05-14,"10497","",,""
"885666010901","10345053010901",2003,41,23,70921,2,2003,0,2,0,1,0,0,"",2008-05-14,"10497","",,""
"23915270010497","10345053010901",2003,41,23,70921,3,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915271010497","10345053010901",2003,41,23,70921,4,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"885698010901","24414253010900",2003,41,23,73670,1,2003,10,0,,,,,"",2008-05-14,"10497","",,""
"885699010901","24414253010900",2003,41,23,73670,2,2003,75,0,,,,,"",2008-05-14,"10497","",,""
"885700010901","24414253010900",2003,41,23,73670,3,2003,25,0,,,,,"",2008-05-14,"10497","",,""
"885701010901","24414253010900",2003,41,23,73670,4,2003,5,0,,,,,"",2008-05-14,"10497","",,""
"885680010901","10345279010901",2003,41,23,74323,1,2003,1,0,,,,,"",2008-05-14,"10497","",,""
"885681010901","10345279010901",2003,41,23,74323,2,2003,10,1,1,0,0,0,"",2008-05-14,"10497","",,""
"885682010901","10345279010901",2003,41,23,74323,3,2003,5,10,0,1,0,0,"",2008-05-14,"10497","",,""
"23915283010497","10345279010901",2003,41,23,74323,4,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"2504536010901","24410480010900",2003,41,23,79176,1,2003,5,0,,,,,"",2008-05-14,"10497","",,""
"2504537010901","24410480010900",2003,41,23,79176,2,2003,5,3,0,1,0,0,"",2008-05-14,"10497","",,""
"2504538010901","24410480010900",2003,41,23,79176,3,2003,1,0,,,,,"",2008-05-14,"10497","",,""
"2504539010901","24410480010900",2003,41,23,79176,4,2003,65,0,,,,,"",2008-05-14,"10497","",,""
"885696010901","10345538010901",2003,41,23,85539,1,2003,10,10,0,1,0,0,"",2008-05-14,"10497","",,""
"23915294010497","10345538010901",2003,41,23,85539,2,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915295010497","10345538010901",2003,41,23,85539,3,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915296010497","10345538010901",2003,41,23,85539,4,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"2504534010901","24408031010900",2003,41,23,91312,1,2003,20,30,0,1,0,0,"",2008-05-14,"10497","",,""
"2504535010901","24408031010900",2003,41,23,91312,4,2003,1,10,0,1,0,0,"",2008-05-14,"10497","",,""
"885653010901","24418567010900",2003,41,25,67228,1,2003,65,0,,,,,"",2008-05-14,"10497","",,""
"885654010901","24418567010900",2003,41,25,67228,2,2003,45,0,,,,,"",2008-05-14,"10497","",,""
"885655010901","24418567010900",2003,41,25,67228,3,2003,60,0,,,,,"",2008-05-14,"10497","",,""
"885656010901","24418567010900",2003,41,25,67228,4,2003,80,0,,,,,"",2008-05-14,"10497","",,""
"885632010901","10345915010901",2003,41,25,98981,1,2003,20,0,,,,,"",2008-05-14,"10497","",,""
"885633010901","10345915010901",2003,41,25,98981,2,2003,20,0,,,,,"",2008-05-14,"10497","",,""
"885634010901","10345915010901",2003,41,25,98981,3,2003,50,0,,,,,"",2008-05-14,"10497","",,""
"885635010901","10345915010901",2003,41,25,98981,4,2003,45,0,,,,,"",2008-05-14,"10497","",,""
"23915231010497","10346796010901",2003,41,29,51642,1,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915232010497","10346796010901",2003,41,29,51642,2,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915233010497","10346796010901",2003,41,29,51642,3,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"2504533010901","10346796010901",2003,41,29,51642,4,2003,1,0,,,,,"",2008-05-14,"10497","",,""
"885585010901","10346308010901",2003,41,29,63798,1,2003,1,0,,,,,"",2008-05-14,"10497","",,""
"885586010901","10346308010901",2003,41,29,63798,2,2003,1,0,,,,,"",2008-05-14,"10497","",,""
"885587010901","10346308010901",2003,41,29,63798,3,2003,1,0,,,,,"",2008-05-14,"10497","",,""
"885588010901","10346308010901",2003,41,29,63798,4,2003,5,0,,,,,"",2008-05-14,"10497","",,""
"885617010901","24424846010900",2003,41,29,65417,1,2003,5,35,0,1,0,0,"",2008-05-14,"10497","",,""
"885618010901","24424846010900",2003,41,29,65417,2,2003,1,5,0,1,0,0,"",2008-05-14,"10497","",,""
"885619010901","24424846010900",2003,41,29,65417,3,2003,5,10,0,1,0,0,"",2008-05-14,"10497","",,""
"885620010901","24424846010900",2003,41,29,65417,4,2003,5,10,0,1,0,0,"",2008-05-14,"10497","",,""
"885600010901","10346516010901",2003,41,29,94342,1,2003,1,0,,,,,"",2008-05-14,"10497","",,""
"885601010901","10346516010901",2003,41,29,94342,2,2003,1,0,,,,,"",2008-05-14,"10497","",,""
"885602010901","10346516010901",2003,41,29,94342,3,2003,5,0,,,,,"",2008-05-14,"10497","",,""
"885603010901","10346516010901",2003,41,29,94342,4,2003,1,0,,,,,"",2008-05-14,"10497","",,""
"885582010901","24421107010900",2003,41,29,98749,1,2003,5,0,,,,,"",2008-05-14,"10497","",,""
"885583010901","24421107010900",2003,41,29,98749,2,2003,1,0,,,,,"",2008-05-14,"10497","",,""
"23915226010497","24421107010900",2003,41,29,98749,3,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"885584010901","24421107010900",2003,41,29,98749,4,2003,1,20,1,1,0,0,"",2008-05-14,"10497","",,""
"885688010901","10347047010901",2003,41,31,99342,1,2003,65,0,,,,,"",2008-05-14,"10497","",,""
"885689010901","10347047010901",2003,41,31,99342,2,2003,50,0,,,,,"",2008-05-14,"10497","",,""
"885690010901","10347047010901",2003,41,31,99342,3,2003,40,0,,,,,"",2008-05-14,"10497","",,""
"885691010901","10347047010901",2003,41,31,99342,4,2003,65,0,,,,,"",2008-05-14,"10497","",,""
"885597010901","24383530010900",2003,41,33,80344,1,2003,1,0,,,,,"",2008-05-14,"10497","",,""
"885598010901","24383530010900",2003,41,33,80344,2,2003,5,0,,,,,"",2008-05-14,"10497","",,""
"23915227010497","24383530010900",2003,41,33,80344,3,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"885599010901","24383530010900",2003,41,33,80344,4,2003,5,0,,,,,"",2008-05-14,"10497","",,""
"885614010901","24385116010900",2003,41,33,92273,1,2003,5,0,,,,,"",2008-05-14,"10497","",,""
"885615010901","24385116010900",2003,41,33,92273,2,2003,5,0,,,,,"",2008-05-14,"10497","",,""
"885616010901","24385116010900",2003,41,33,92273,3,2003,5,0,,,,,"",2008-05-14,"10497","",,""
"23915230010497","24385116010900",2003,41,33,92273,4,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"885607010901","24388882010900",2003,41,35,54874,1,2003,10,5,0,0,1,0,"",2008-05-14,"10497","",,""
"885608010901","24388882010900",2003,41,35,54874,2,2003,70,10,0,0,1,0,"",2008-05-14,"10497","",,""
"885609010901","24388882010900",2003,41,35,54874,3,2003,35,10,1,0,0,0,"",2008-05-14,"10497","",,""
"23915229010497","24388882010900",2003,41,35,54874,4,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"885639010901","24393806010900",2003,41,35,65354,1,2003,40,0,,,,,"",2008-05-14,"10497","",,""
"885640010901","24393806010900",2003,41,35,65354,2,2003,40,0,,,,,"",2008-05-14,"10497","",,""
"885641010901","24393806010900",2003,41,35,65354,3,2003,10,0,,,,,"",2008-05-14,"10497","",,""
"885642010901","24393806010900",2003,41,35,65354,4,2003,25,0,,,,,"",2008-05-14,"10497","",,""
"23915228010497","24387894010900",2003,41,35,76777,1,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"885604010901","24387894010900",2003,41,35,76777,2,2003,5,0,,,,,"",2008-05-14,"10497","",,""
"885605010901","24387894010900",2003,41,35,76777,3,2003,1,0,,,,,"",2008-05-14,"10497","",,""
"885606010901","24387894010900",2003,41,35,76777,4,2003,1,0,,,,,"",2008-05-14,"10497","",,""
"885589010901","10347637010901",2003,41,35,77289,1,2003,15,0,,,,,"",2008-05-14,"10497","",,""
"885590010901","10347637010901",2003,41,35,77289,2,2003,45,0,,,,,"",2008-05-14,"10497","",,""
"885591010901","10347637010901",2003,41,35,77289,3,2003,20,0,,,,,"",2008-05-14,"10497","",,""
"885592010901","10347637010901",2003,41,35,77289,4,2003,5,0,,,,,"",2008-05-14,"10497","",,""
"885621010901","10348184010901",2003,41,35,91408,1,2003,5,0,,,,,"",2008-05-14,"10497","",,""
"23915234010497","10348184010901",2003,41,35,91408,2,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915235010497","10348184010901",2003,41,35,91408,3,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"885622010901","10348184010901",2003,41,35,91408,4,2003,5,0,,,,,"",2008-05-14,"10497","",,""
"885623010901","24400857010900",2003,41,37,64827,1,2003,1,0,,,,,"",2008-05-14,"10497","",,""
"885624010901","24400857010900",2003,41,37,64827,2,2003,1,0,,,,,"",2008-05-14,"10497","",,""
"885625010901","24400857010900",2003,41,37,64827,3,2003,25,0,,,,,"",2008-05-14,"10497","",,""
"885626010901","24400857010900",2003,41,37,64827,4,2003,25,10,1,0,0,0,"",2008-05-14,"10497","",,""
"23915262010497","24407525010900",2003,41,39,54262,1,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915263010497","24407525010900",2003,41,39,54262,2,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915264010497","24407525010900",2003,41,39,54262,3,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915265010497","24407525010900",2003,41,39,54262,4,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915272010497","24371117010900",2003,41,39,63927,1,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915273010497","24371117010900",2003,41,39,63927,2,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915274010497","24371117010900",2003,41,39,63927,3,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915275010497","24371117010900",2003,41,39,63927,4,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915258010497","10349364010901",2003,41,39,64000,1,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915259010497","10349364010901",2003,41,39,64000,2,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915260010497","10349364010901",2003,41,39,64000,3,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915261010497","10349364010901",2003,41,39,64000,4,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"885643010901","10349074010901",2003,41,39,67392,1,2003,1,0,,,,,"",2008-05-14,"10497","",,""
"23915248010497","10349074010901",2003,41,39,67392,2,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915249010497","10349074010901",2003,41,39,67392,3,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"885644010901","10349074010901",2003,41,39,67392,4,2003,5,0,,,,,"",2008-05-14,"10497","",,""
"23915267010497","24369068010900",2003,41,39,83822,1,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"885664010901","24369068010900",2003,41,39,83822,2,2003,5,0,,,,,"",2008-05-14,"10497","",,""
"23915268010497","24369068010900",2003,41,39,83822,3,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915269010497","24369068010900",2003,41,39,83822,4,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"885679010901","10349896010901",2003,41,41,85772,1,2003,5,0,,,,,"",2008-05-14,"10497","",,""
"23915280010497","10349896010901",2003,41,41,85772,2,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915281010497","10349896010901",2003,41,41,85772,3,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915282010497","10349896010901",2003,41,41,85772,4,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"885683010901","10350442010901",2003,41,43,81526,1,2003,50,50,0,1,0,0,"",2008-05-14,"10497","",,""
"885684010901","10350442010901",2003,41,43,81526,2,2003,10,0,,,,,"",2008-05-14,"10497","",,""
"885685010901","10350442010901",2003,41,43,81526,3,2003,50,0,,,,,"",2008-05-14,"10497","",,""
"23915276010497","10350149010901",2003,41,43,91653,1,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915277010497","10350149010901",2003,41,43,91653,2,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915278010497","10350149010901",2003,41,43,91653,3,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915279010497","10350149010901",2003,41,43,91653,4,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915284010497","24376621010900",2003,41,43,95271,1,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915285010497","24376621010900",2003,41,43,95271,2,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915286010497","24376621010900",2003,41,43,95271,3,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915287010497","24376621010900",2003,41,43,95271,4,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"885667010901","10350942010901",2003,41,45,50750,1,2003,50,10,0,1,0,0,"",2008-05-14,"10497","",,""
"885668010901","10350942010901",2003,41,45,50750,2,2003,25,40,0,1,0,0,"",2008-05-14,"10497","",,""
"885669010901","10350942010901",2003,41,45,50750,3,2003,80,0,,,,,"",2008-05-14,"10497","",,""
"885670010901","10350942010901",2003,41,45,50750,4,2003,15,0,,,,,"",2008-05-14,"10497","",,""
"23915290010497","24345234010900",2003,41,53,76309,1,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915291010497","24345234010900",2003,41,53,76309,2,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915292010497","24345234010900",2003,41,53,76309,3,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915293010497","24345234010900",2003,41,53,76309,4,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"885715010901","10351589010901",2003,41,57,50739,1,2003,30,0,,,,,"",2008-05-14,"10497","",,""
"23915317010497","10351589010901",2003,41,57,50739,2,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"885716010901","10351589010901",2003,41,57,50739,3,2003,15,0,,,,,"",2008-05-14,"10497","",,""
"885717010901","10351589010901",2003,41,57,50739,4,2003,5,0,,,,,"",2008-05-14,"10497","",,""
"23915301010497","24346322010900",2003,41,57,80346,1,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915302010497","24346322010900",2003,41,57,80346,2,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915303010497","24346322010900",2003,41,57,80346,3,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915304010497","24346322010900",2003,41,57,80346,4,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915305010497","24351866010900",2003,41,61,99732,1,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915306010497","24351866010900",2003,41,61,99732,2,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915307010497","24351866010900",2003,41,61,99732,3,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915308010497","24351866010900",2003,41,61,99732,4,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915321010497","24356893010900",2003,41,63,57899,1,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"885719010901","24356893010900",2003,41,63,57899,2,2003,5,0,,,,,"",2008-05-14,"10497","",,""
"23915322010497","24356893010900",2003,41,63,57899,3,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915323010497","24356893010900",2003,41,63,57899,4,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915313010497","24355774010900",2003,41,63,95263,1,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915314010497","24355774010900",2003,41,63,95263,2,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915315010497","24355774010900",2003,41,63,95263,3,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915316010497","24355774010900",2003,41,63,95263,4,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"885702010901","10352552010901",2003,41,65,70094,1,2003,25,50,0,1,0,0,"",2008-05-14,"10497","",,""
"885703010901","10352552010901",2003,41,65,70094,2,2003,15,25,0,1,0,0,"",2008-05-14,"10497","",,""
"885704010901","10352552010901",2003,41,65,70094,3,2003,1,15,0,1,0,0,"",2008-05-14,"10497","",,""
"885705010901","10352552010901",2003,41,65,70094,4,2003,5,25,0,1,0,0,"",2008-05-14,"10497","",,""
"885711010901","24361716010900",2003,41,65,76441,1,2003,5,0,,,,,"",2008-05-14,"10497","",,""
"885712010901","24361716010900",2003,41,65,76441,2,2003,5,0,,,,,"",2008-05-14,"10497","",,""
"885713010901","24361716010900",2003,41,65,76441,3,2003,5,0,,,,,"",2008-05-14,"10497","",,""
"885714010901","24361716010900",2003,41,65,76441,4,2003,15,0,,,,,"",2008-05-14,"10497","",,""
"885718010901","24362512010900",2003,41,67,66152,1,2003,10,10,0,1,0,0,"",2008-05-14,"10497","",,""
"23915318010497","24362512010900",2003,41,67,66152,2,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915319010497","24362512010900",2003,41,67,66152,3,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"23915320010497","24362512010900",2003,41,67,66152,4,2003,0,0,,,,,"",2008-05-14,"10497","",,""
"885692010901","10353146010901",2003,41,69,59731,1,2003,10,1,1,0,0,0,"",2008-05-14,"10497","",,""
"885693010901","10353146010901",2003,41,69,59731,2,2003,5,20,0,1,0,0,"",2008-05-14,"10497","",,""
"885694010901","10353146010901",2003,41,69,59731,3,2003,25,0,,,,,"",2008-05-14,"10497","",,""
"885695010901","10353146010901",2003,41,69,59731,4,2003,1,0,,,,,"",2008-05-14,"10497","",,""
"885675010901","24363272010900",2003,41,69,67751,1,2003,5,0,,,,,"",2008-05-14,"10497","",,""
"885676010901","24363272010900",2003,41,69,67751,2,2003,1,0,,,,,"",2008-05-14,"10497","",,""
"885677010901","24363272010900",2003,41,69,67751,3,2003,1,0,,,,,"",2008-05-14,"10497","",,""
"885678010901","24363272010900",2003,41,69,67751,4,2003,1,0,,,,,"",2008-05-14,"10497","",,""
"885709010901","10353325010901",2003,41,71,53633,1,2003,1,100,0,0,0,1,"",2008-05-14,"10497","",,""
"885710010901","10353325010901",2003,41,71,53633,2,2003,0,50,0,0,0,1,"",2008-05-14,"10497","",,""
"759877010901","25128672010900",2004,41,1,86155,1,2004,5,5,0,1,0,0,"",2008-05-14,"10497","",,""
"759878010901","25128672010900",2004,41,1,86155,2,2004,15,0,,,,,"",2008-05-14,"10497","",,""
"759879010901","25128672010900",2004,41,1,86155,3,2004,5,0,,,,,"",2008-05-14,"10497","",,""
"759880010901","25128672010900",2004,41,1,86155,4,2004,10,0,,,,,"",2008-05-14,"10497","",,""
"23914998010497","25132152010900",2004,41,3,73862,1,2004,0,0,,,,,"",2008-05-14,"10497","",,""
"23914999010497","25132152010900",2004,41,3,73862,2,2004,0,0,,,,,"",2008-05-14,"10497","",,""
"759884010901","25132152010900",2004,41,3,73862,3,2004,1,0,,,,,"",2008-05-14,"10497","",,""
"759885010901","25132152010900",2004,41,3,73862,4,2004,5,0,,,,,"",2008-05-14,"10497","",,""
"23915004010497","24937662010900",2004,41,5,71384,1,2004,0,0,,,,,"",2008-05-14,"10497","",,""
"23915005010497","24937662010900",2004,41,5,71384,2,2004,0,0,,,,,"",2008-05-14,"10497","",,""
"23915006010497","24937662010900",2004,41,5,71384,3,2004,0,0,,,,,"",2008-05-14,"10497","",,""
"759886010901","24937662010900",2004,41,5,71384,4,2004,0,20,0,1,0,0,"",2008-05-14,"10497","",,""
"23915016010497","24940683010900",2004,41,5,97484,1,2004,0,0,,,,,"",2008-05-14,"10497","",,""
"23915017010497","24940683010900",2004,41,5,97484,2,2004,0,0,,,,,"",2008-05-14,"10497","",,""
"23915018010497","24940683010900",2004,41,5,97484,3,2004,0,0,,,,,"",2008-05-14,"10497","",,""
"23915019010497","24940683010900",2004,41,5,97484,4,2004,0,0,,,,,"",2008-05-14,"10497","",,""
"23915012010497","10341593010901",2004,41,5,98844,1,2004,0,0,,,,,"",2008-05-14,"10497","",,""
"759887010901","24942046010900",2004,41,7,59934,1,2004,5,0,,,,,"",2008-05-14,"10497","",,""
"23915027010497","24942046010900",2004,41,7,59934,2,2004,0,0,,,,,"",2008-05-14,"10497","",,""
"23915028010497","24942046010900",2004,41,7,59934,3,2004,0,0,,,,,"",2008-05-14,"10497","",,""
"23915029010497","24942046010900",2004,41,7,59934,4,2004,0,0,,,,,"",2008-05-14,"10497","",,""
"759898010901","10342109010901",2004,41,9,60747,1,2004,0,10,0,1,0,0,"",2008-05-14,"10497","",,""
"759899010901","10342109010901",2004,41,9,60747,2,2004,1,25,0,1,0,0,"",2008-05-14,"10497","",,""
"759900010901","10342109010901",2004,41,9,60747,3,2004,0,30,0,1,0,0,"",2008-05-14,"10497","",,""
"759901010901","10342109010901",2004,41,9,60747,4,2004,5,30,0,1,0,0,"",2008-05-14,"10497","",,""
"23914972010497","10342298010901",2004,41,11,85430,1,2004,0,0,,,,,"",2008-05-14,"10497","",,""
"23914973010497","10342298010901",2004,41,11,85430,2,2004,0,0,,,,,"",2008-05-14,"10497","",,""
"23914974010497","10342298010901",2004,41,11,85430,3,2004,0,0,,,,,"",2008-05-14,"10497","",,""
"23914975010497","10342298010901",2004,41,11,85430,4,2004,0,0,,,,,"",2008-05-14,"10497","",,""
"759910010901","24949496010900",2004,41,13,58832,1,2004,5,0,,,,,"",2008-05-14,"10497","",,""
"759911010901","24949496010900",2004,41,13,58832,2,2004,1,0,,,,,"",2008-05-14,"10497","",,""
"23915000010497","24949496010900",2004,41,13,58832,3,2004,0,0,,,,,"",2008-05-14,"10497","",,""
"759912010901","24949496010900",2004,41,13,58832,4,2004,1,0,,,,,"",2008-05-14,"10497","",,""
"759906010901","24947021010900",2004,41,13,70486,1,2004,20,0,,,,,"",2008-05-14,"10497","",,""
"759907010901","24947021010900",2004,41,13,70486,2,2004,25,0,,,,,"",2008-05-14,"10497","",,""
"759908010901","24947021010900",2004,41,13,70486,3,2004,30,0,,,,,"",2008-05-14,"10497","",,""
"759909010901","24947021010900",2004,41,13,70486,4,2004,10,0,,,,,"",2008-05-14,"10497","",,""
"759920010901","24953616010900",2004,41,15,58936,1,2004,1,0,,,,,"",2008-05-14,"10497","",,""
"759921010901","24953616010900",2004,41,15,58936,2,2004,0,40,0,0,1,0,"",2008-05-14,"10497","",,""
